CarParkID,CarParkName_Zh_tw,HasInvoice,InvoiceType_DuplicateUniform,InvoiceType_TriplicateUniform,InvoiceSupport_BANPrinted,InvoiceSupport_Donation,HasEInvoice,HasEInvoiceCarrier,EInvoiceCarrierType_Generic,EInvoiceCarrierType_SmartCard,EInvoiceCarrierType_CreditCard,EInvoiceCarrierType_DebitCard,EInvoiceCarrierType_MemberCard,EInvoiceCarrierType_DonationCode,PaymentProcess_PayAndDisplay,PaymentProcess_PayByPrepaidToken,PaymentProcess_PayAtExitBoothManualCollection,PaymentProcess_PayAtMachineOnFootPriorToExit,PaymentProcess_PayBySmartCard,PaymentProcess_PayByMobile,PaymentProcess_PayByEtag,PaymentProcess_Others,PaymentMethod_Cash,PaymentMethod_CreditCard,PaymentMethod_SmartCard,PaymentMethod_ETC,PaymentMethod_MobilePayment,PaymentMethod_Token,PaymentMethod_Others,SmartCard_EasyCard,SmartCard_IPASS,SmartCard_ICash,SmartCard_HappyCash,PaymentDescription,HasTicketingMachine,TicketingMachine_DisabledFriendly,HasTicketingValidator,TicketingValidatorType_Contactless,TicketingValidatorType_Magnetic,TicketingValidatorType_NFC,TicketingValidatorType_RFID,TicketingValidatorType_Others
81946029,兵仔市停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
47940399-2,港濱停車場 (第二區),1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,0,1,0,1,0,0,0
81290471,民生路停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,採用現金付款,1,1,0,0,0,0,0,0
85567580,興濟二站停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
81496017,五都停車場台南車寶貝站,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,採用現金、信用卡付款,1,0,0,0,0,0,0,0
10740980,建業停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
89021751,台南府連停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
47862942,西門育賢停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,採用現金或一卡通悠遊卡付款,1,1,0,0,0,0,0,0
88915991,善化中正停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
47911818,和平公園停車場,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,採用現金/一卡通/悠遊卡付款,1,0,0,0,0,0,0,0
81613227,台南健康停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
47927760,關聖里停車場,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
40856918,廣二機車停車場,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,0,0,0,1,0,0,0
47927776,台南南一停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
89050713,平實公園地下停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,採用現金或一卡通悠遊卡付款,1,1,0,0,0,0,0,0
88864091,成大勝利停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
47940383,億載停車場,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,0,1,0,1,0,0,0
47939674,大學路(社E2)停車場,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,0,1,0,1,0,0,0
85766716-2,富安三街停車場,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,採用現金、一卡通或車麻吉付款,1,1,0,0,0,0,0,0
37695615,五都停車場高鐵台南站,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,採用現金或信用卡付款,1,0,0,0,0,0,0,0
81368744,東興停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
85766716-1,富中街停車場,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,採用現金、一卡通或車麻吉付款,1,1,0,0,0,0,0,0
47911839,德光公園停車場,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,採用現金/一卡通/悠遊卡付款,1,0,0,0,0,0,0,0
88918738,新營和平停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
47931011,西華停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
81320382,大學路社E1停車場,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,現金、票證、信用卡支付,1,0,0,0,0,0,0,0
37621369,高鐵橋下台南停車場,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,採用現金或愛金卡付款,1,1,1,0,1,0,0,0
88908204,LM陽光電城停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,採用現金或一卡通付款,1,0,1,0,0,0,0,0
85766482-1,南科東側停車場,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,1,0,0,0,0,0,0
88909843,復華一街停車場,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
89050734,大道停6停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,採用現金或一卡通悠遊卡付款,1,1,0,0,0,0,0,0
89050740,北園公兒停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,採用現金或一卡通悠遊卡付款,1,1,0,0,0,0,0,0
81305474,永福路停車場,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,現金、票證、信用卡支付,1,0,0,0,0,0,0,0
47940399-1,港濱停車場 (第一區),1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,採用現金或一卡通付款,1,0,1,0,1,0,0,0
89050973,中華路58巷停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,採用現金或一卡通悠遊卡付款,1,1,0,0,0,0,0,0
89050848,運河星鑽停車場,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,採用現金或一卡通悠遊卡付款,1,1,0,0,0,0,0,0
81305489,民族路停車場,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,現金、票證、信用卡支付,1,0,0,0,0,0,0,0
47941279,永華停車場,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,採用現金、悠遊卡、一卡通、各家信用卡、LINE PAY、愛金卡、街口、ICASH,1,1,0,0,0,0,0,0
028,松山高中地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
020,百齡高中地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
048,信義廣場地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
097,海光公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
052,民生社區活動中心地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
760,延平國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
044,青年公園高爾夫球場地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
720,健康2區社會住宅地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
128,萬興國小地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
073,林森公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
036,大豐公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
034,辛亥國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
037,大安高工地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
085,臺北花木批發市場地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
056,大安森林公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
007,萬華國中地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
021,前港公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
049,大業立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
229,歐特儀股份有限公司捷運石牌站轉乘停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
718,青年一期社會住宅地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
075,中崙高中地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
015,峨眉立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
719,健康1區社會住宅地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
030,大稻埕公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
702,大港墘公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
080,龍門國中地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
078,洲子立體停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
024,金華公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
249,啟聰學校地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
102,承德公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
038,成德立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
041,忠信地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
785,廣慈社會住宅2區地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
035,成淵高中地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
103,南港國小地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
114,景美國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
001,府前廣場地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,General,1,1,0,0,0,0,0,0
023,民權公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
666,明倫社會住宅地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
372,八德立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
027,景華公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
069,青年公園棒球場地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
106,蓬萊國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
084,麗湖國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
089,春光公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
784,廣慈社會住宅1區地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
079,僑安地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
187,松山工農地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
193,松山國小地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
113,興隆公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
074,偶戲博物館地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
713,新奇岩社會住宅地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
068,文昌國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
111,蘭雅公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
714,瑞光社會住宅地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
215,莒光立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
098,港富立體停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
129,西康地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
768,興隆公宅D1停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
092,濱江國中地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
066,揚雅立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
042,建成國中地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
081,康樂立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
783,小彎社會住宅地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
096,石牌國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
071,朝陽公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
105,玉成國小地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
100,臺北榮民總醫院地面停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
005,立農公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
124,社子國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
057,市民大道(公中段),1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
019,塔城公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
072,福林公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
070,榮星花園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
667,木柵社會住宅地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
018,洛陽綜合立體停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
025,古亭國中地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
088,三張里地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
039,社園立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
014,興雅國中地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
040,健康國小地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
120,世貿公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
722,東明公共住宅乙區地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
058,市民大道(中林段),1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
054,北寧路地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
640,萬華車站地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
195,新糖廍公園地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
090,萬板地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
165,玉成公園地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
109,湖興立體停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
002,松壽廣場地下停車場,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
003,臺北市災害應變中心地下停車場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,General,1,1,0,0,0,0,0,0
